0	1.000000000000000e+00	0.000000000000000e+00	
1	8.750000000000000e-01	-5.000000000000000e-01	
2	5.156250000000000e-01	-8.750000000000000e-01	
3	1.367187500000000e-02	-1.023437500000000e+00	
4	-4.997558593750000e-01	-9.023437500000000e-01	
5	-8.884582519531250e-01	-5.396728515625000e-01	
6	-1.047237396240234e+00	-2.798461914062500e-02	
7	-9.303250312805176e-01	4.991321563720703e-01	
8	-5.644683241844177e-01	9.019031524658203e-01	
9	-4.295820742845535e-02	1.071399420499802e+00	
10	4.981112787500024e-01	9.589535966515541e-01	
11	9.153241672320291e-01	5.900287576951087e-01	
12	1.095923025175580e+00	5.861307936720550e-02	
13	9.882391867122351e-01	-4.966750681414851e-01	
14	6.163717543024632e-01	-9.287102779799170e-01	
15	7.497014602469676e-02	-1.120807370383659e+00	
16	-4.948048074202198e-01	-1.018191522098050e+00	
17	-9.420499675417173e-01	-6.435151781256838e-01	
18	-1.146051310661845e+00	-9.205079708911468e-02	
19	-1.048820295373671e+00	4.924812078779470e-01	
20	-6.714771545129889e-01	9.553312045800393e-01	
21	-1.098769079088457e-01	1.171653381264029e+00	
22	4.896843962117744e-01	1.080135162560448e+00	
23	9.685414279655267e-01	7.002760691345048e-01	
24	1.197611784037088e+00	1.284708465099283e-01	
25	1.112145734287417e+00	-4.863939013223569e-01	
26	7.299305668403111e-01	-9.816675308007706e-01	
27	1.478554805848868e-01	-1.223924372870830e+00	
28	-4.825886409236388e-01	-1.144861566554420e+00	
29	-9.946958440853937e-01	-7.604595502732976e-01	
30	-1.250588638711368e+00	-1.680541844464385e-01	
31	-1.178292151095667e+00	4.782469079650504e-01	
32	-7.918821782261830e-01	1.007612120017253e+00	
33	-1.890908459392838e-01	1.277601694128188e+00	
34	4.733463568672204e-01	1.212446905331806e+00	
35	1.020401514924721e+00	8.242178637317201e-01	
36	1.304960257424991e+00	2.109898733028948e-01	
37	1.247335161898314e+00	-4.678639895724626e-01	
38	8.574862718747938e-01	-1.033048571825062e+00	
39	2.337762019779136e-01	-1.332660636284326e+00	
40	-4.617761414114886e-01	-1.282966157737742e+00	
41	-1.045537202603923e+00	-8.917073173147799e-01	
42	-1.360698710935823e+00	-2.574753013484707e-01	
43	-1.319349022743080e+00	4.550584667879995e-01	
44	-9.269011615061956e-01	1.057850669811040e+00	
45	-2.821131814124013e-01	1.389069916837758e+00	
46	4.476859246830277e-01	1.356492767939238e+00	
47	1.069971568067269e+00	9.630882096053198e-01	
48	1.417769226861520e+00	3.077163993710206e-01	
49	1.394406273189340e+00	-4.396327639811168e-01	
50	1.000289107050114e+00	-1.081881805078147e+00	
51	3.343120661297762e-01	-1.446791132968436e+00	
52	-4.308725086206638e-01	-1.433098274412270e+00	
53	-1.093562582249216e+00	-1.038524735800404e+00	
54	-1.476129627368266e+00	-3.619278527007457e-01	
55	-1.472577350297605e+00	4.213779425709803e-01	
56	-1.077816210224914e+00	1.104994374898410e+00	
57	-3.905919964975950e-01	1.505778183148566e+00	
58	4.111210946388876e-01	1.512851908503793e+00	
59	1.116156912060923e+00	1.118184872621375e+00	
60	1.535729734363995e+00	4.203333075132416e-01	
61	1.553930171325117e+00	-4.000732231079113e-01	
62	1.159652288355521e+00	-1.127029155881980e+00	
63	4.511811743700910e-01	-1.565976655574494e+00	
64	-3.882048002134172e-01	-1.595820160812727e+00	
65	-1.137589280593104e+00	-1.202240240604428e+00	
66	-1.596510740821179e+00	-4.831655702323224e-01	
67	-1.638529683334693e+00	3.754854964573076e-01	
68	-1.245970724689203e+00	1.147814651067491e+00	
69	-5.163170585693070e-01	1.627323182028656e+00	
70	3.618841647661842e-01	1.682066313559727e+00	
71	1.157681800950275e+00	1.290865941981669e+00	
72	1.658404546822325e+00	5.506667987588232e-01	
73	1.726437377848946e+00	-3.473688244971922e-01	
74	1.336948293369232e+00	-1.167166410359516e+00	
75	5.862465515183196e-01	-1.689744755749192e+00	
76	-3.319066452960665e-01	-1.771649937039703e+00	
77	-1.176243283153910e+00	-1.384240372261707e+00	
78	-1.721333058890524e+00	-6.230886841520388e-01	
79	-1.817710768605228e+00	3.154639308122283e-01	
80	-1.432764957123461e+00	1.184886323763314e+00	
81	-6.612261756013711e-01	1.753158011854630e+00	
82	2.980061022761153e-01	1.864626348173487e+00	
83	1.193068513578344e+00	1.482545003513743e+00	
84	1.785207451137923e+00	7.006926212853533e-01	
85	1.912402830388359e+00	-2.794976819442773e-01	
86	1.533603635617676e+00	-1.200761886895422e+00	
87	7.415222377177551e-01	-1.817468468842332e+00	
88	-2.599022764181305e-01	-1.961046029095918e+00	
89	-1.207937506413823e+00	-1.585964137249863e+00	
90	-1.849927386737027e+00	-7.837498668867189e-01	
91	-2.010561396838258e+00	2.391825598426345e-01	
92	-1.639649942312159e+00	1.214565438281434e+00	
93	-8.274109803824219e-01	1.882569729652334e+00	
94	2.173002569915481e-01	2.060954003637004e+00	
95	1.220614726686106e+00	1.694684624686604e+00	
96	1.915380198193645e+00	8.725416832577255e-01	
97	2.112228515048303e+00	-1.942161262463129e-01	
98	1.751091887544108e+00	-1.226053367989675e+00	
99	9.191787176062574e-01	-1.948342640763020e+00	
100	-1.698899424760347e-01	-2.164389169470771e+00	
