2.000000000000000e+00	6.153001240288837e-02	4.050996501902872e-01	
4.000000000000000e+00	3.309380881343462e-01	1.356915744588293e-01	
8.000000000000000e+00	4.177494466145246e-01	4.888021597865100e-02	
1.600000000000000e+01	4.468054216915478e-01	1.982424090162777e-02	
3.200000000000000e+01	4.578404469069781e-01	8.789215686197449e-03	
6.400000000000000e+01	4.625111890834654e-01	4.118473509710174e-03	
1.280000000000000e+02	4.646388480365604e-01	1.990814556615206e-03	
2.560000000000000e+02	4.656512823054834e-01	9.783802876922043e-04	
5.120000000000000e+02	4.661447192497174e-01	4.849433434581663e-04	
1.024000000000000e+03	4.663882513703599e-01	2.414112228156240e-04	
2.048000000000000e+03	4.665092219371184e-01	1.204406560571525e-04	
4.096000000000000e+03	4.665695084843444e-01	6.015410883120076e-05	
8.192000000000000e+03	4.665996020911037e-01	3.006050207182698e-05	
1.638400000000000e+04	4.666146364799181e-01	1.502611325748804e-05	
3.276800000000000e+04	4.666221505709536e-01	7.512022221933812e-06	
6.553600000000000e+04	4.666259068406646e-01	3.755752510992139e-06	
1.310720000000000e+05	4.666277847815635e-01	1.877811612094327e-06	
2.621440000000000e+05	4.666287237035283e-01	9.388896472506403e-07	
5.242880000000000e+05	4.666291931523982e-01	4.694407773619957e-07	
1.048576000000000e+06	4.666294278737821e-01	2.347193934215674e-07	
2.097152000000000e+06	4.666295452337247e-01	1.173594508241393e-07	
4.194304000000000e+06	4.666296039134921e-01	5.867968344563934e-08	
8.388608000000000e+06	4.666296332533644e-01	2.933981113617534e-08	
1.677721600000000e+07	4.666296479232495e-01	1.466992605170248e-08	
3.355443200000000e+07	4.666296552581573e-01	7.335018259446713e-09	
6.710886400000000e+07	4.666296589257151e-01	3.667460446443727e-09	
1.342177280000000e+08	4.666296607595047e-01	1.833670881801197e-09	
